subdivision_code,local_num,name,abbrev,abbrev_source,kx_lexlabel,kx_abbrev_score,kx_abbrev_rule
PI,2209906,São João da Serra,SXJ,1,sao.joao.serra,F,
PI,2209955,São João da Varjota,,1,sao.joao.varjota,"",
PI,2209971,São João do Arraial,,1,sao.joao.arraial,"",
PI,2210003,São João do Piauí,SPI,1,sao.joao.piaui,"",
PI,2210052,São José do Divino,,1,sao.jose.divino,"",
PI,2210102,São José do Peixe,SXE,1,sao.jose.peixe,"",
PI,2210201,São José do Piauí,SPY,1,sao.jose.piaui,F,
PI,2210300,São Julião,SYJ,1,sao.juliao,F,
PI,2210359,São Lourenço do Piauí,,1,sao.lourenco.piaui,"",
PI,2210375,São Luis do Piauí,,1,sao.luis.piaui,"",
PI,2210383,São Miguel da Baixa Grande,,1,sao.miguel.baixa.grande,"",
PI,2210391,São Miguel do Fidalgo,,1,sao.miguel.fidalgo,"",
PI,2210409,São Miguel do Tapuio,SUO,1,sao.miguel.tapuio,"",
PI,2210508,São Pedro do Piauí,SPP,1,sao.pedro.piaui,"",
PI,2210607,São Raimundo Nonato,SRN,1,sao.raimundo.nonato,"",
PI,2210623,Sebastião Barros,,1,sebastiao.barros,"",
PI,2210631,Sebastião Leal,,1,sebastiao.leal,"",
PI,2210656,Sigefredo Pacheco,,1,sigefredo.pacheco,"",
PI,2210706,Simões,SYS,1,simoes,F,
PI,2210805,Simplício Mendes,SLC,1,simplicio.mendes,"",
PI,2210904,Socorro do Piauí,SYC,1,socorro.piaui,F,
PI,2210938,Sussuapara,,1,sussuapara,"",
PI,2210953,Tamboril do Piauí,,1,tamboril.piaui,"",
PI,2210979,Tanque do Piauí,,1,tanque.piaui,"",
PI,2211001,Teresina,TSA,1,teresina,"",
PI,2211100,União,UIO,1,uniao,"",
PI,2211209,Uruçuí,UUC,1,urucui,"",
PI,2211308,Valença do Piauí,VPI,1,valenca.piaui,"",
PI,2211357,Várzea Branca,,1,varzea.branca,"",
PI,2211407,Várzea Grande,VZD,1,varzea.grande,"",
PI,2211506,Vera Mendes,,1,vera.mendes,"",
PI,2211605,Vila Nova do Piauí,,1,vila.nova.piaui,"",
PI,2211704,Wall Ferraz,,1,wall.ferraz,"",
PR,4100103,Abatiá,AAT,3,abatia,"",
PR,4100202,Adrianópolis,ADP,3,adrianopolis,"",
PR,4100301,Agudos do Sul,ADU,3,agudos.sul,"",
PR,4100400,Almirante Tamandaré,ATT,3,almirante.tamandare,"",
PR,4100459,Altamira do Paraná,AMP,3,altamira.parana,"",
PR,4100509,Altônia,AOA,3,altonia,"",
PR,4100608,Alto Paraná,APA,3,alto.parana,"",
PR,4100707,Alto Piquiri,ATQ,3,alto.piquiri,"",
PR,4100806,Alvorada do Sul,AVL,3,alvorada.sul,"",
PR,4100905,Amaporã,APX,3,amapora,F,
PR,4101002,Ampére,AAP,1,ampere,F,
PR,4101051,Anahy,AAH,3,anahy,"",
PR,4101101,Andirá,AND,3,andira,"",
PR,4101150,Ângulo,AWG,3,angulo,F,
PR,4101200,Antonina,AON,3,antonina,"",
PR,4101309,Antônio Olinto,AOL,3,antonio.olinto,"",
PR,4101408,Apucarana,APU,3,apucarana,"",
PR,4101507,Arapongas,APS,3,arapongas,"",
PR,4101606,Arapoti,APO,3,arapoti,"",
PR,4101655,Arapuã,APU,1,arapua,"",
PR,4101705,Araruna,AUN,3,araruna,"",
PR,4101804,Araucária,AUC,3,araucaria,"",
PR,4101853,Ariranha do Ivaí,ADI,1,ariranha.ivai,R,
PR,4101903,Assaí,ASS,3,assai,"",
PR,4102000,Assis Chateaubriand,ASD,3,assis.chateaubriand,"",
PR,4102109,Astorga,ATG,3,astorga,"",
PR,4102208,Atalaia,ALI,3,atalaia,"",
PR,4102307,Balsa Nova,BLV,3,balsa.nova,"",
PR,4102406,Bandeirantes,BNT,3,bandeirantes,"",
PR,4102505,Barbosa Ferraz,BBF,3,barbosa.ferraz,"",
PR,4102604,Barracão,BAC,3,barracao,"",
PR,4102703,Barra do Jacaré,BDJ,3,barra.jacare,R,
PR,4102752,Bela Vista da Caroba,,1,bela.vista.caroba,"",
PR,4102802,Bela Vista do Paraíso,BVP,3,bela.vista.paraiso,"",
PR,4102901,Bituruna,BUU,3,bituruna,"",
PR,4103008,Boa Esperança,BOP,3,boa.esperanca,"",
PR,4103024,Boa Esperança do Iguaçu,BIG,3,boa.esperanca.iguacu,"",
PR,4103040,Boa Ventura de São Roque,,1,boa.ventura.sao.roque,"",
PR,4103057,Boa Vista da Aparecida,BVC,3,boa.vista.aparecida,"",
PR,4103107,Bocaiúva do Sul,BUV,3,bocaiuva.sul,"",
PR,4103156,Bom Jesus do Sul,BJS,1,bom.jesus.sul,"",
PR,4103206,Bom Sucesso,BSU,3,bom.sucesso,"",
PR,4103222,Bom Sucesso do Sul,BMC,3,bom.sucesso.sul,"",
PR,4103305,Borrazópolis,BZI,3,borrazopolis,"",
PR,4103354,Braganey,BGY,3,braganey,"",
PR,4103370,Brasilândia do Sul,BWS,3,brasilandia.sul,F,
PR,4103404,Cafeara,CFE,3,cafeara,"",
PR,4103453,Cafelândia,CFW,3,cafelandia,F,
PR,4103479,Cafezal do Sul,CFZ,3,cafezal.sul,"",
PR,4103503,Califórnia,CFN,3,california,"",
PR,4103602,Cambará,CBR,3,cambara,"",
PR,4103701,Cambé,CAB,3,cambe,"",
PR,4103800,Cambira,CMB,3,cambira,"",
PR,4103909,Campina da Lagoa,CDL,1,campina.lagoa,R,
PR,4103958,Campina do Simão,CDS,1,campina.simao,R,
PR,4104006,Campina Grande do Sul,CKG,3,campina.grande.sul,F,
PR,4104055,Campo Bonito,KPB,3,campo.bonito,F,
PR,4104105,Campo do Tenente,CXN,3,campo.tenente,F,
PR,4104204,Campo Largo,CLG,3,campo.largo,"",
PR,4104253,Campo Magro,CPR,1,campo.magro,"",
PR,4104303,Campo Mourão,CPM,3,campo.mourao,"",
PR,4104402,Cândido de Abreu,CBY,3,candido.abreu,F,
PR,4104428,Candói,CDI,1,candoi,"",
PR,4104451,Cantagalo,KGL,3,cantagalo,F,
PR,4104501,Capanema,CNM,3,capanema,"",
PR,4104600,Capitão Leônidas Marques,CQS,3,capitao.leonidas.marques,"",
PR,4104659,Carambeí,CBQ,3,carambei,F,
PR,4104709,Carlópolis,CLL,3,carlopolis,"",
PR,4104808,Cascavel,CSC,3,cascavel,"",
PR,4104907,Castro,CAT,3,castro,"",
PR,4105003,Catanduvas,CDV,3,catanduvas,"",
PR,4105102,Centenário do Sul,CUL,3,centenario.sul,"",
PR,4105201,Cerro Azul,CRZ,3,cerro.azul,"",
PR,4105300,Céu Azul,CAZ,3,ceu.azul,"",
PR,4105409,Chopinzinho,CHZ,3,chopinzinho,"",
PR,4105508,Cianorte,CNE,3,cianorte,"",
PR,4105607,Cidade Gaúcha,CDH,3,cidade.gaucha,"",
PR,4105706,Clevelândia,CLD,3,clevelandia,"",
PR,4105805,Colombo,CLM,1,colombo,"",
PR,4105904,Colorado,CLO,3,colorado,"",
PR,4106001,Congonhinhas,CGH,3,congonhinhas,"",
PR,4106100,Conselheiro Mairinck,CMK,3,conselheiro.mairinck,"",
PR,4106209,Contenda,CAK,3,contenda,F,
PR,4106308,Corbélia,CBL,3,corbelia,"",
PR,4106407,Cornélio Procópio,CPP,3,cornelio.procopio,"",
PR,4106456,Coronel Domingos Soares,CDF,3,coronel.domingos.soares,F,
PR,4106506,Coronel Vivida,CVV,3,coronel.vivida,"",
PR,4106555,Corumbataí do Sul,CTZ,3,corumbatai.sul,F,
PR,4106571,Cruzeiro do Iguaçu,CZG,3,cruzeiro.iguacu,"",
PR,4106605,Cruzeiro do Oeste,CZT,3,cruzeiro.oeste,"",
PR,4106704,Cruzeiro do Sul,CUZ,3,cruzeiro.sul,"",
PR,4106803,Cruz Machado,CZC,3,cruz.machado,"",
PR,4106852,Cruzmaltina,CRZ,1,cruzmaltina,"",
PR,4106902,Curitiba,CTB,1,curitiba,"",
PR,4107009,Curiúva,CYV,3,curiuva,F,
PR,4107108,Diamante do Norte,DTT,3,diamante.norte,"",
PR,4107124,Diamante do Sul,DSL,3,diamante.sul,"",
PR,4107157,Diamante D'Oeste,DDO,1,diamante.oeste,R,
PR,4107207,Dois Vizinhos,DVZ,3,dois.vizinhos,"",
PR,4107256,Douradina,DUI,3,douradina,"",
PR,4107306,Doutor Camargo,DRG,3,doutor.camargo,"",
PR,4107405,Enéas Marques,EEQ,3,eneas.marques,"",
PR,4107504,Engenheiro Beltrão,EBT,3,engenheiro.beltrao,"",
PR,4107520,Esperança Nova,EÇN,1,esperanca.nova,F,
PR,4107538,Entre Rios do Oeste,ERO,3,entre.rios.oeste,"",
PR,4107546,Espigão Alto do Iguaçu,,1,espigao.alto.iguacu,"",
PR,4107553,Farol,FAR,3,farol,"",
PR,4107603,Faxinal,FXL,3,faxinal,"",
PR,4107652,Fazenda Rio Grande,FZR,3,fazenda.rio.grande,"",
PR,4107702,Fênix,FNX,3,fenix,"",
PR,4107736,Fernandes Pinheiro,FPH,1,fernandes.pinheiro,"",
PR,4107751,Figueira,FGA,3,figueira,"",
PR,4107801,Floraí,FLI,3,florai,"",
PR,4107850,Flor da Serra do Sul,FSR,3,flor.serra.sul,"",
PR,4107900,Floresta,FLT,1,floresta,"",
PR,4108007,Florestópolis,FOS,3,florestopolis,"",
PR,4108106,Flórida,FLR,3,florida,"",
PR,4108205,Formosa do Oeste,FMS,3,formosa.oeste,"",
PR,4108304,Foz do Iguaçu,FOZ,3,foz.iguacu,"",
PR,4108320,Francisco Alves,FRV,3,francisco.alves,"",
PR,4108403,Francisco Beltrão,FNB,3,francisco.beltrao,"",
PR,4108452,Foz do Jordão,FDJ,1,foz.jordao,R,
PR,4108502,General Carneiro,GNC,3,general.carneiro,"",
PR,4108551,Godoy Moreira,GDM,3,godoy.moreira,"",
PR,4108601,Goioerê,GRE,3,goioere,"",
PR,4108650,Goioxim,GIX,1,goioxim,"",
PR,4108700,Grandes Rios,GDE,3,grandes.rios,"",
PR,4108809,Guaíra,GIA,3,guaira,"",
PR,4108908,Guairaçá,GRC,3,guairaca,"",
PR,4108957,Guamiranga,GUA,1,guamiranga,"",
PR,4109005,Guapirama,GPM,3,guapirama,"",
PR,4109104,Guaporema,GAE,3,guaporema,"",
PR,4109203,Guaraci,GUC,3,guaraci,"",
PR,4109302,Guaraniaçu,GNU,3,guaraniacu,"",
PR,4109401,Guarapuava,GRP,3,guarapuava,"",
PR,4109500,Guaraqueçaba,GQB,3,guaraquecaba,"",
PR,4109609,Guaratuba,GRU,3,guaratuba,"",
PR,4109658,Honório Serpa,HSP,1,honorio.serpa,"",
PR,4109708,Ibaiti,IBT,3,ibaiti,"",
PR,4109757,Ibema,IBF,3,ibema,F,
PR,4109807,Ibiporã,IOR,3,ibipora,"",
PR,4109906,Icaraíma,ICM,3,icaraima,"",
PR,4110003,Iguaraçu,ICW,3,iguaracu,F,
PR,4110052,Iguatu,IWU,3,iguatu,F,
PR,4110078,Imbaú,IZU,3,imbau,F,
PR,4110102,Imbituva,IUV,3,imbituva,"",
PR,4110201,Inácio Martins,INM,3,inacio.martins,"",
PR,4110300,Inajá,IAJ,3,inaja,"",
PR,4110409,Indianópolis,IDS,3,indianopolis,"",
PR,4110508,Ipiranga,IYA,3,ipiranga,F,
PR,4110607,Iporã,IPO,3,ipora,"",
PR,4110656,Iracema do Oeste,IOE,3,iracema.oeste,"",
PR,4110706,Irati,IRI,3,irati,"",
PR,4110805,Iretama,IET,3,iretama,"",
PR,4110904,Itaguajé,IUJ,3,itaguaje,"",
PR,4110953,Itaipulândia,IIL,3,itaipulandia,"",
PR,4111001,Itambaracá,IMB,3,itambaraca,"",
PR,4111100,Itambé,IME,3,itambe,"",
PR,4111209,Itapejara d'Oeste,IDO,1,itapejara.oeste,R,
PR,4111258,Itaperuçu,ITÇ,1,itaperucu,F,
PR,4111308,Itaúna do Sul,IAS,3,itauna.sul,"",
PR,4111407,Ivaí,IVY,3,ivai,F,
PR,4111506,Ivaiporã,IVP,3,ivaipora,"",
PR,4111555,Ivaté,IVT,3,ivate,"",
PR,4111605,Ivatuba,IVB,3,ivatuba,"",
PR,4111704,Jaboti,JOI,3,jaboti,"",
PR,4111803,Jacarezinho,JZO,3,jacarezinho,"",
PR,4111902,Jaguapitã,JGP,3,jaguapita,"",
PR,4112009,Jaguariaíva,JIV,3,jaguariaiva,"",
PR,4112108,Jandaia do Sul,JDS,3,jandaia.sul,"",
PR,4112207,Janiópolis,JNS,3,janiopolis,"",
PR,4112306,Japira,JAR,3,japira,"",
PR,4112405,Japurá,JUR,3,japura,"",
PR,4112504,Jardim Alegre,JDG,3,jardim.alegre,"",
PR,4112603,Jardim Olinda,JOL,3,jardim.olinda,"",
PR,4112702,Jataizinho,JZN,3,jataizinho,"",
PR,4112751,Jesuítas,JST,1,jesuitas,"",
PR,4112801,Joaquim Távora,JQA,3,joaquim.tavora,"",
PR,4112900,Jundiaí do Sul,JUL,3,jundiai.sul,"",
PR,4112959,Juranda,JRN,3,juranda,"",
PR,4113007,Jussara,JSA,3,jussara,"",
PR,4113106,Kaloré,KLE,3,kalore,"",
PR,4113205,Lapa,LPA,3,lapa,"",
PR,4113254,Laranjal,LRL,1,laranjal,"",
PR,4113304,Laranjeiras do Sul,LJS,3,laranjeiras.sul,"",
PR,4113403,Leópolis,LLS,3,leopolis,"",
PR,4113429,Lidianópolis,LDN,3,lidianopolis,"",
PR,4113452,Lindoeste,LDE,3,lindoeste,"",
PR,4113502,Loanda,LND,3,loanda,"",
PR,4113601,Lobato,LBO,3,lobato,"",
PR,4113700,Londrina,LDA,3,londrina,"",
PR,4113734,Luiziana,LZI,3,luiziana,"",
PR,4113759,Lunardelli,LUD,3,lunardelli,"",
PR,4113809,Lupionópolis,LPP,3,lupionopolis,"",
PR,4113908,Mallet,MLL,3,mallet,"",
PR,4114005,Mamborê,MMR,3,mambore,"",
PR,4114104,Mandaguaçu,MGC,3,mandaguacu,"",
PR,4114203,Mandaguari,MDG,3,mandaguari,"",
PR,4114302,Mandirituba,MDT,3,mandirituba,"",
PR,4114351,Manfrinópolis,MFS,1,manfrinopolis,"",
PR,4114401,Mangueirinha,MUH,3,mangueirinha,"",
PR,4114500,Manoel Ribas,MNR,3,manoel.ribas,"",
PR,4114609,Marechal Cândido Rondon,MRH,3,marechal.candido.rondon,"",
PR,4114708,Maria Helena,MHE,3,maria.helena,"",
PR,4114807,Marialva,MRV,3,marialva,"",
PR,4114906,Marilândia do Sul,MLA,3,marilandia.sul,"",
PR,4115002,Marilena,MLN,3,marilena,"",
PR,4115101,Mariluz,MLZ,3,mariluz,"",
PR,4115200,Maringá,MGA,3,maringa,"",
PR,4115309,Mariópolis,MAP,3,mariopolis,"",
PR,4115358,Maripá,MWR,3,maripa,F,
PR,4115408,Marmeleiro,MLE,3,marmeleiro,"",
PR,4115457,Marquinho,MQH,1,marquinho,"",
PR,4115507,Marumbi,MRB,3,marumbi,"",
PR,4115606,Matelândia,MTD,3,matelandia,"",
PR,4115705,Matinhos,MOS,3,matinhos,"",
PR,4115739,Mato Rico,MRI,1,mato.rico,"",
PR,4115754,Mauá da Serra,MQS,3,maua.serra,F,
PR,4115804,Medianeira,MDN,3,medianeira,"",
PR,4115853,Mercedes,MCK,3,mercedes,F,
PR,4115903,Mirador,MYR,3,mirador,F,
PR,4116000,Miraselva,MIV,3,miraselva,"",
PR,4116059,Missal,MLW,3,missal,F,
PR,4116109,Moreira Sales,MSL,3,moreira.sales,"",
PR,4116208,Morretes,MES,3,morretes,"",
PR,4116307,Munhoz de Melo,MHZ,3,munhoz.melo,"",
PR,4116406,Nossa Senhora das Graças,NSG,3,nossa.senhora.gracas,"",
PR,4116505,Nova Aliança do Ivaí,NIV,3,nova.alianca.ivai,"",
PR,4116604,Nova América da Colina,NMD,3,nova.america.colina,R,
PR,4116703,Nova Aurora,NAA,3,nova.aurora,"",
PR,4116802,Nova Cantu,NVU,3,nova.cantu,"",
PR,4116901,Nova Esperança,NEA,3,nova.esperanca,"",
PR,4116950,Nova Esperança do Sudoeste,NED,3,nova.esperanca.sudoeste,"",
PR,4117008,Nova Fátima,NFA,3,nova.fatima,"",
PR,4117057,Nova Laranjeiras,NLJ,3,nova.laranjeiras,"",
PR,4117107,Nova Londrina,NLD,3,nova.londrina,"",
PR,4117206,Nova Olímpia,NLM,3,nova.olimpia,"",
PR,4117214,Nova Santa Bárbara,NSB,3,nova.santa.barbara,"",
PR,4117222,Nova Santa Rosa,NSR,3,nova.santa.rosa,"",
PR,4117255,Nova Prata do Iguaçu,NPI,3,nova.prata.iguacu,"",
PR,4117271,Nova Tebas,NTS,3,nova.tebas,"",
PR,4117297,Novo Itacolomi,NIT,3,novo.itacolomi,"",
PR,4117305,Ortigueira,ORG,3,ortigueira,"",
PR,4117404,Ourizona,OUZ,3,ourizona,"",
PR,4117453,Ouro Verde do Oeste,OVO,3,ouro.verde.oeste,"",
PR,4117503,Paiçandu,PNU,3,paicandu,"",
PR,4117602,Palmas,PLM,3,palmas,"",
PR,4117701,Palmeira,PEI,3,palmeira,"",
PR,4117800,Palmital,PML,3,palmital,"",
PR,4117909,Palotina,POT,3,palotina,"",
PR,4118006,Paraíso do Norte,PIO,3,paraiso.norte,"",
PR,4118105,Paranacity,PIY,3,paranacity,"",
PR,4118204,Paranaguá,PNG,3,paranagua,"",
PR,4118303,Paranapoema,PPX,3,paranapoema,F,
PR,4118402,Paranavaí,PVA,3,paranavai,"",
PR,4118451,Pato Bragado,PBX,3,pato.bragado,F,
PR,4118501,Pato Branco,PBC,3,pato.branco,"",
PR,4118600,Paula Freitas,PUF,3,paula.freitas,"",
PR,4118709,Paulo Frontin,PLF,3,paulo.frontin,"",
PR,4118808,Peabiru,PBR,3,peabiru,"",
PR,4118857,Perobal,PRL,1,perobal,"",
PR,4118907,Pérola,PRA,3,perola,"",
PR,4119004,Pérola d'Oeste,PDO,1,perola.oeste,R,
PR,4119103,Piên,PYE,3,pien,F,
PR,4119152,Pinhais,PHS,1,pinhais,"",
PR,4119202,Pinhalão,PHL,3,pinhalao,"",
PR,4119251,Pinhal de São Bento,PBT,3,pinhal.sao.bento,"",
PR,4119301,Pinhão,PHO,3,pinhao,"",
PR,4119400,Piraí do Sul,PIS,3,pirai.sul,"",
PR,4119509,Piraquara,PQA,3,piraquara,"",
PR,4119608,Pitanga,PIG,3,pitanga,"",
PR,4119657,Pitangueiras,PIT,1,pitangueiras,"",
PR,4119707,Planaltina do Paraná,PLD,3,planaltina.parana,R,
PR,4119806,Planalto,PNT,3,planalto,"",
PR,4119905,Ponta Grossa,PGO,3,ponta.grossa,"",
PR,4119954,Pontal do Paraná,PDP,1,pontal.parana,R,
PR,4120002,Porecatu,PRU,3,porecatu,"",
PR,4120101,Porto Amazonas,PZS,3,porto.amazonas,"",
PR,4120150,Porto Barreiro,PBR,1,porto.barreiro,"",
PR,4120200,Porto Rico,PRY,3,porto.rico,F,
PR,4120309,Porto Vitória,PRV,3,porto.vitoria,"",
PR,4120333,Prado Ferreira,PFI,3,prado.ferreira,"",
PR,4120358,Pranchita,PHA,3,pranchita,"",
PR,4120408,Presidente Castelo Branco,PLB,3,presidente.castelo.branco,"",
PR,4120507,Primeiro de Maio,POM,3,primeiro.maio,"",
PR,4120606,Prudentópolis,PDT,3,prudentopolis,"",
PR,4120655,Quarto Centenário,QCA,1,quarto.centenario,"",
PR,4120705,Quatiguá,QTG,3,quatigua,"",
PR,4120804,Quatro Barras,QBS,3,quatro.barras,"",
PR,4120853,Quatro Pontes,QTP,3,quatro.pontes,"",
PR,4120903,Quedas do Iguaçu,QIG,3,quedas.iguacu,"",
PR,4121000,Querência do Norte,QNE,3,querencia.norte,"",
PR,4121109,Quinta do Sol,QNL,3,quinta.sol,"",
PR,4121208,Quitandinha,QDN,3,quitandinha,"",
PR,4121257,Ramilândia,RLD,1,ramilandia,"",
PR,4121307,Rancho Alegre,RHG,3,rancho.alegre,"",
PR,4121356,Rancho Alegre D'Oeste,RAO,1,rancho.alegre.oeste,"",
PR,4121406,Realeza,RLZ,3,realeza,"",
PR,4121505,Rebouças,REB,3,reboucas,"",
PR,4121604,Renascença,RNN,3,renascenca,"",
PR,4121703,Reserva,RRV,3,reserva,"",
PR,4121752,Reserva do Iguaçu,RDI,1,reserva.iguacu,R,
PR,4121802,Ribeirão Claro,RBC,3,ribeirao.claro,"",
PR,4121901,Ribeirão do Pinhal,RHL,3,ribeirao.pinhal,"",
PR,4122008,Rio Azul,RZL,3,rio.azul,"",
PR,4122107,Rio Bom,RBM,3,rio.bom,"",
PR,4122156,Rio Bonito do Iguaçu,RBN,3,rio.bonito.iguacu,"",
PR,4122172,Rio Branco do Ivaí,RBI,3,rio.branco.ivai,"",
PR,4122206,Rio Branco do Sul,RBL,3,rio.branco.sul,"",
PR,4122305,Rio Negro,RON,3,rio.negro,"",
PR,4122404,Rolândia,RLA,3,rolandia,"",
PR,4122503,Roncador,ROO,3,roncador,"",
PR,4122602,Rondon,RDN,3,rondon,"",
PR,4122651,Rosário do Ivaí,RSO,3,rosario.ivai,"",
PR,4122701,Sabáudia,SDY,3,sabaudia,F,
PR,4122800,Salgado Filho,SLF,3,salgado.filho,"",
PR,4122909,Salto do Itararé,SLT,3,salto.itarare,"",
PR,4123006,Salto do Lontra,STL,3,salto.lontra,"",
PR,4123105,Santa Amélia,SAL,1,santa.amelia,"",
PR,4123204,Santa Cecília do Pavão,SCE,3,santa.cecilia.pavao,"",
PR,4123303,Santa Cruz de Monte Castelo,SZO,3,santa.cruz.monte.castelo,"",
PR,4123402,Santa Fé,STF,3,santa.fe,"",
PR,4123501,Santa Helena,SHA,3,santa.helena,"",
PR,4123600,Santa Inês,SKI,3,santa.ines,F,
PR,4123709,Santa Isabel do Ivaí,SNV,3,santa.isabel.ivai,"",
PR,4123808,Santa Izabel do Oeste,SZE,3,santa.izabel.oeste,"",
PR,4123824,Santa Lúcia,SQL,3,santa.lucia,F,
PR,4123857,Santa Maria do Oeste,SFF,3,santa.maria.oeste,F,
PR,4123907,Santa Mariana,SNM,3,santa.mariana,"",
PR,4123956,Santa Mônica,SWQ,3,santa.monica,F,
PR,4124004,Santana do Itararé,SOX,3,santana.itarare,F,
PR,4124020,Santa Tereza do Oeste,SQO,3,santa.tereza.oeste,F,
PR,4124053,Santa Terezinha de Itaipu,SHW,3,santa.terezinha.itaipu,F,
PR,4124103,Santo Antônio da Platina,SNP,3,santo.antonio.platina,"",
PR,4124202,Santo Antônio do Caiuá,SIO,3,santo.antonio.caiua,"",
PR,4124301,Santo Antônio do Paraíso,SAK,3,santo.antonio.paraiso,F,
PR,4124400,Santo Antônio do Sudoeste,SSU,3,santo.antonio.sudoeste,"",
PR,4124509,Santo Inácio,SIY,3,santo.inacio,F,
PR,4124608,São Carlos do Ivaí,SCD,3,sao.carlos.ivai,R,
PR,4124707,São Jerônimo da Serra,SEN,3,sao.jeronimo.serra,"",
PR,4124806,São João,SJX,3,sao.joao,F,
PR,4124905,São João do Caiuá,SCA,3,sao.joao.caiua,"",
PR,4125001,São João do Ivaí,SJI,3,sao.joao.ivai,"",
PR,4125100,São João do Triunfo,SIF,3,sao.joao.triunfo,"",
PR,4125209,São Jorge d'Oeste,SJO,1,sao.jorge.oeste,"",
PR,4125308,São Jorge do Ivaí,SED,3,sao.jorge.ivai,R,
PR,4125357,São Jorge do Patrocínio,SJZ,3,sao.jorge.patrocinio,F,
PR,4125407,São José da Boa Vista,SVY,3,sao.jose.boa.vista,F,
PR,4125456,São José das Palmeiras,SKY,3,sao.jose.palmeiras,F,
PR,4125506,São José dos Pinhais,SJP,3,sao.jose.pinhais,"",
PR,4125555,São Manoel do Paraná,SWF,3,sao.manoel.parana,F,
PR,4125605,São Mateus do Sul,SSL,3,sao.mateus.sul,"",
PR,4125704,São Miguel do Iguaçu,SLI,3,sao.miguel.iguacu,"",
PR,4125753,São Pedro do Iguaçu,SPJ,3,sao.pedro.iguacu,F,
PR,4125803,São Pedro do Ivaí,SVI,3,sao.pedro.ivai,"",
PR,4125902,São Pedro do Paraná,SXD,3,sao.pedro.parana,F,
PR,4126009,São Sebastião da Amoreira,SAY,3,sao.sebastiao.amoreira,F,
PR,4126108,São Tomé,STX,3,sao.tome,F,
PR,4126207,Sapopema,SPE,3,sapopema,"",
PR,4126256,Sarandi,SWW,3,sarandi,F,
PR,4126272,Saudade do Iguaçu,SDI,1,saudade.iguacu,"",
PR,4126306,Sengés,SGX,3,senges,F,
PR,4126355,Serranópolis do Iguaçu,,1,serranopolis.iguacu,"",
PR,4126405,Sertaneja,SRJ,3,sertaneja,"",
PR,4126504,Sertanópolis,SOS,3,sertanopolis,"",
PR,4126603,Siqueira Campos,SQC,3,siqueira.campos,"",
PR,4126652,Sulina,SIX,3,sulina,F,
PR,4126678,Tamarana,TMR,1,tamarana,"",
PR,4126702,Tamboara,TMO,3,tamboara,"",
PR,4126801,Tapejara,TJA,3,tapejara,"",
PR,4126900,Tapira,TPR,3,tapira,"",
PR,4127007,Teixeira Soares,TXR,3,teixeira.soares,"",
PR,4127106,Telêmaco Borba,TEB,3,telemaco.borba,"",
PR,4127205,Terra Boa,TEO,3,terra.boa,"",
PR,4127304,Terra Rica,TRA,3,terra.rica,"",
PR,4127403,Terra Roxa,TRX,3,terra.roxa,"",
PR,4127502,Tibagi,TBG,3,tibagi,"",
PR,4127601,Tijucas do Sul,TJS,3,tijucas.sul,"",
PR,4127700,Toledo,TOO,3,toledo,"",
PR,4127809,Tomazina,TMZ,3,tomazina,"",
PR,4127858,Três Barras do Paraná,TSR,3,tres.barras.parana,"",
PR,4127882,Tunas do Paraná,TKN,3,tunas.parana,F,
PR,4127908,Tuneiras do Oeste,TNO,3,tuneiras.oeste,"",
PR,4127957,Tupãssi,TAS,3,tupassi,"",
PR,4127965,Turvo,TUO,3,turvo,"",
PR,4128005,Ubiratã,UTA,3,ubirata,"",
PR,4128104,Umuarama,UMR,3,umuarama,"",
PR,4128203,União da Vitória,UVA,3,uniao.vitoria,"",
PR,4128302,Uniflor,UFR,3,uniflor,"",
PR,4128401,Uraí,URI,3,urai,"",
PR,4128500,Wenceslau Braz,WBZ,3,wenceslau.braz,"",
PR,4128534,Ventania,VTN,3,ventania,"",
PR,4128559,Vera Cruz do Oeste,VCO,3,vera.cruz.oeste,"",
PR,4128609,Verê,VRE,3,vere,"",
PR,4128625,Alto Paraíso,APS,1,alto.paraiso,"",
PR,4128633,Doutor Ulysses,DUY,1,doutor.ulysses,"",
PR,4128658,Virmond,VRN,3,virmond,"",
PR,4128708,Vitorino,VTO,3,vitorino,"",
PR,4128807,Xambrê,XMB,3,xambre,"",
RJ,3300100,Angra dos Reis,ARS,1,angra.reis,"",
RJ,3300159,Aperibé,,1,aperibe,"",
RJ,3300209,Araruama,AMA,1,araruama,"",
RJ,3300225,Areal,,1,areal,"",
RJ,3300233,Armação dos Búzios,,1,armacao.buzios,"",
RJ,3300258,Arraial do Cabo,ACB,1,arraial.cabo,"",
RJ,3300308,Barra do Piraí,BPI,1,barra.pirai,"",
RJ,3300407,Barra Mansa,BMA,1,barra.mansa,"",
RJ,3300456,Belford Roxo,,1,belford.roxo,"",
RJ,3300506,Bom Jardim,BJR,1,bom.jardim,"",
RJ,3300605,Bom Jesus do Itabapoana,BJO,1,bom.jesus.itabapoana,"",
RJ,3300704,Cabo Frio,CBF,1,cabo.frio,"",
RJ,3300803,Cachoeiras de Macacu,CHM,1,cachoeiras.macacu,"",
RJ,3300902,Cambuci,CMC,1,cambuci,"",
RJ,3300936,Carapebus,,1,carapebus,"",
RJ,3300951,Comendador Levy Gasparian,,1,comendador.levy.gasparian,"",
